id,twitter_query,followers_count,statuses_count,favourites_count,name,listed_count,friends_count,cluster,messages_sent,messages_received,out_degree,in_degree,degree,messages_total,contribution_index,sentiment_avg,emotionality_avg,complexity_avg
vrwhale,BTC,116,225,631,🐳 VR WHALE 🐳,0,240,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.6202965378761292,0.1552017778158188,6.233158588409424
xxrickyhardxx,LINK,0,0,0,Ricky Hard - $3.50 Onlyfans Xmas Promo,0,0,cluster_4,,,,,,,,,,
yesimelompat,BTC,0,0,0,Yesi Klever #NextAsset,0,0,cluster_4,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,,,
zohreh12007181,BTC,0,0,0,hatami,0,0,cluster_4,,,,,,,,,,
249_png,ETH,0,0,0,249.png,0,0,cluster_4,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,,,
afipkhamim,BTC,20,535,438,khamim afip,0,280,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.7335431575775146,0.1395719200372696,5.584160804748535
ahmad_mosa13,BTC,304,16983,989,أحمد,0,496,cluster_4,1.0,1.0,2.0,1.0,3.0,2.0,0.0,,,
akinrinola9,SOL,0,0,0,Akinrinola.near,0,0,cluster_4,,,,,,,,,,
ankara063535,BTC,69,405,459,metın   kılıcarslan,0,993,cluster_4,1.0,1.0,2.0,1.0,3.0,2.0,0.0,0.8100812435150146,0.2616806924343109,8.347686767578125
antoniopuccine2,SOL,0,0,0,Antonio Puccinelli,0,0,cluster_4,,,,,,,,,,
aoe198274,BTC,193,232,225,老刘,0,369,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.4493693709373474,0.10126127302646637,2.9277143478393555
arqjoseangelgg,ETH,355,877,1485,JoséAngel,4,296,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568
bomburzade,BTC,15,1301,10447,bomburzade,0,531,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.9591286778450012,0.36352023482322693,8.494977951049805
buildestroy7,SOL,0,0,0,BUILDESTROY.SOL,0,0,cluster_4,,,,,,,,,,
cardaodecepcao,LINK,0,0,0,Cardão Da Decepção ( 8-1),0,0,cluster_4,,,,,,,,,,
chirag24576,BTC,1844,302411,756954,chirag patel,17,1052,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.5538600087165833,0.15592464804649353,8.050946235656738
cinemusicmexico,BTC,4167,48975,8757,cinemusicmexico,97,1161,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.11302608251571655,0.1868327111005783,7.824839115142822
coleshandlay,ETH2,34,278,0,Cole Shandlay,1,363,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.6210920214653015,0.23437605798244476,5.68086576461792
complicated258,BTC,25,1504,129,Complicated,0,1455,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.9112065434455872,0.3523847460746765,3.633732795715332
crypto__rt,DOGE,0,0,0,Crypto Talks,0,0,cluster_4,,,,,,,,,,
daniel57008927,ETH,0,0,0,Daniel,0,0,cluster_4,,,,,,,,,,
ekmeksk,ETH,278,3212,3354,Alpha👽🔺,15,498,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.9654097557067871,0.2746099531650543,5.766001224517822
engr_who,DOGE,1868,7901,55726,Engineer Who,6,98,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.000896615325473249,0.2815742790699005,9.11773681640625
fabianedwards24,SHIB,0,0,0,The assassin,0,0,cluster_4,,,,,,,,,,
gaberger01357pi,BTC,43,320,584,Gabriel A. Berger,2,290,cluster_4,4.0,4.0,1.0,1.0,2.0,8.0,0.0,0.3297548983246088,0.23221924155950546,8.828746795654297
gangul007,BTC,104,1037,10720,janik jagunic,0,480,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.4570828676223755,0.1103605404496193,4.423807621002197
gemhuntin,BTC,48,610,3628,Seb,0,191,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.036284759640693665,0.3378429412841797,5.747625827789307
heybenchmarkkk,LINK,0,0,0,Benchmarkkk,0,0,cluster_4,,,,,,,,,,
horsegamenft,ETH,0,0,0,Horse Game,0,0,cluster_4,,,,,,,,,,
ianian2045,ETH,40,222,199,bently.eth,0,457,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568
itszeedwinny,BTC,35,17786,1639,Ziza🥺,0,1687,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.7335431575775146,0.1395719200372696,5.584160804748535
jonlawton10,SOL,0,0,0,Jon Lawton,0,0,cluster_4,,,,,,,,,,
jujutsuisms,LINK,0,0,0,️️ ️️️️️️️️️ ️️SIX EYES.ᐟ,0,0,cluster_4,,,,,,,,,,
kamuicosplay,DOGE,0,0,0,Kamui 📚,0,0,cluster_4,,,,,,,,,,
kaptan_enver,BTC,14,1392,4357,enver kaptan,0,228,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.7389037609100342,0.25446292757987976,10.393706321716309
kateyol359,BTC,0,9,0,kateyol359,0,0,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.7243862152099609,0.1344810426235199,8.766884803771973
leonardocallue4,BTC,13,88,45,XRPL,0,71,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.7231246829032898,0.14309963583946228,3.92018723487854
longhornbuffalo,ETH2,36,1056,2997,Piece of Stake,0,45,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.6414469480514526,0.12168843299150467,8.447381019592285
lunfardo314,ETH2,0,0,0,Evaldas,0,0,cluster_4,,,,,,,,,,
madv_apesnft,ETH,0,0,0,Mad ⓥ-Apes | VeChain NFTs,0,0,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568
meta5207418,BTC,2,36,61,Daniel,0,32,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.10693547874689102,0.29145750403404236,6.434396743774414
nitay4384,SOL,0,0,0,Little Kiss,0,0,cluster_4,,,,,,,,,,
ofegin,BTC,0,0,0,autotrouble,0,0,cluster_4,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,,,
ohhrizk,BTC,340,480,2136,Rizk,0,101,cluster_4,1.0,1.0,2.0,1.0,3.0,2.0,0.0,0.45597290992736816,0.18162016570568085,5.76387882232666
okankoyuncu1,BTC,9,8,6,okan koyuncu,0,12,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.9591286778450012,0.36352023482322693,8.494977951049805
pjcurly_,ETH,0,0,0,pjcurly,0,0,cluster_4,,,,,,,,,,
ram64799501,SOL,0,0,0,Ram,0,0,cluster_4,,,,,,,,,,
rasit,SOL,0,0,0,rasit,0,0,cluster_4,,,,,,,,,,
robtennant2,BTC,0,0,0,Rob Tennant,0,0,cluster_4,,,,,,,,,,
roystevenung,BTC,104,7563,10234,Roy Steven Ung,1,128,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.44673576951026917,0.155916228890419,6.090921878814697
sessiz_e1,BTC,22,581,2537,Mehmet ELMAS,2,147,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.6916787624359131,0.20238731801509857,9.41952896118164
shandagurski5,BTC,0,12,1,shanda gurski,0,7,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.842388391494751,0.1605154275894165,6.884860038757324
sirsnapback_eth,ETH,0,0,0,SirSnapback.eth,0,0,cluster_4,,,,,,,,,,
sjaaaakster,ETH,0,0,0,Jack l Unibright.io |,0,0,cluster_4,,,,,,,,,,
sllmo9,BTC,0,0,0,إسلام,0,0,cluster_4,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,,,
slothfruitiii,LINK,0,0,0,Government mandated gay sex,0,0,cluster_4,,,,,,,,,,
sollinators,SOL,0,0,0,Sollinators,0,0,cluster_4,,,,,,,,,,
theadampage,SOL,0,0,0,HANGMAN PAGE,0,0,cluster_4,,,,,,,,,,
thecryptolords,SHIB,0,0,0,Crypto Lords,0,0,cluster_4,,,,,,,,,,
thehanyakdj,ETH,0,0,0,Dustin Jacoby,0,0,cluster_4,,,,,,,,,,
thinkslikehuman,BTC,7180,144009,3237,MN💙💜,26,216,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,,,
tmg20gmt,BTC,0,0,0,215INVEST,0,0,cluster_4,,,,,,,,,,
tungz69,BTC,1,74,40,Nguyễn Sĩ Tùng,0,35,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.6735572218894958,0.25866690278053284,6.672324180603027
vahapokan8,BTC,1,16,266,Vahap Okan,0,57,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.7981182932853699,0.18753640353679657,11.612006187438965
webkakez,LINK,0,0,0,LINK IN BIO,0,0,cluster_4,,,,,,,,,,
wigglyturkey,BTC,0,0,0,Wiggly Finance Türkiye,0,0,cluster_4,,,,,,,,,,
xcriticzm,BTC,436,7990,5349,CxC Coffee Shillings skating,501,1306,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.5003018975257874,0.2720765769481659,4.455451011657715
yamaino_tanda,BTC,10,237,262,たんちゃん,3,52,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,,,
zo6fggjxr8zel9t,BTC,6,4,25,梵天,0,60,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,,,
0rbis25,BTC,0,0,0,Cliff,0,0,cluster_4,1.0,4.0,1.0,2.0,3.0,5.0,-0.6,0.11279014497995377,0.2626102566719055,5.362199783325195
airbee16,SOL,0,0,0,AirBee🌹🇳🇬🦅,0,0,cluster_4,,,,,,,,,,
aliawanpti,LINK,0,0,0,Ali Awan,0,0,cluster_4,,,,,,,,,,
aliygt99,BTC,3,77,247,Ali,0,56,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.9983054995536804,0.4429507553577423,8.23231315612793
antallilioara,LINK,0,0,0,lilioara antal,0,0,cluster_4,,,,,,,,,,
ardoriadragon,LINK,0,0,0,Ardoria Hyacynth 🐉🔞,0,0,cluster_4,,,,,,,,,,
astawijaya,SOL,0,0,0,nurastawijaya,0,0,cluster_4,,,,,,,,,,
bora_kousick,DOGE,0,0,0,Himanshu kousick Bora,0,0,cluster_4,,,,,,,,,,
buketyargi,BTC,1250,3208,44192,Buket Akide YARGI🇹🇷,1,681,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.7747992873191833,0.2855430841445923,9.55587100982666
cashoutchloe1,LINK,0,0,0,Chloe Corrupt,0,0,cluster_4,,,,,,,,,,
cengiz71136276,BTC,3,77,376,Cengiz F.,0,291,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.801397442817688,0.3640884757041931,9.105535507202148
chiba2016,BTC,336,34892,32137,Counselor HIRO@龍,13,990,cluster_4,2.0,2.0,1.0,1.0,2.0,4.0,0.0,,,
cowrycrypto,BTC,218,7414,5136,#1️⃣2️⃣,1,1278,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.10693547874689102,0.29145750403404236,6.434396743774414
crypt0_gorilla,BTC,52526,1663,1049,Crypto Gorilla,4,62,cluster_4,2.0,2.0,1.0,1.0,2.0,4.0,0.0,0.6803068667650223,0.18389902263879776,5.931718587875366
cryptocheker1,SOL,0,0,0,cryptocⓗeker 🔳,0,0,cluster_4,,,,,,,,,,
cyberapeage,DOGE,0,0,0,Cyber Ape Age,0,0,cluster_4,,,,,,,,,,
d_plus__plus,BTC,13968,1056,1656,D++,169,518,cluster_4,1.0,1.0,2.0,1.0,3.0,2.0,0.0,0.767008364200592,0.17406393587589264,4.914560317993164
desideriamesa,LINK,0,0,0,Desi Mesa (on holiday),0,0,cluster_4,,,,,,,,,,
dragongirlg,LINK,0,0,0,dragongirlG,0,0,cluster_4,,,,,,,,,,
eniol15,SOL,0,0,0,Eniol,0,0,cluster_4,,,,,,,,,,
goodonuerdocnz,LINK,0,0,0,Dobby,0,0,cluster_4,,,,,,,,,,
hajinft,ETH,0,0,0,Haji_NFT,0,0,cluster_4,,,,,,,,,,
handofcongress,BTC,115,29798,477,Hand Of Congress,36,268,cluster_4,1.0,3.0,1.0,2.0,3.0,4.0,-0.5,0.23023302853107452,0.20164144039154053,6.320692539215088
idrissultan,SOL,0,0,0,M O G U L,0,0,cluster_4,,,,,,,,,,
intelectorta,SOL,0,0,0,Franciele Kruczkiewicz,0,0,cluster_4,,,,,,,,,,
irwinhllnd,SOL,0,0,0,lu; nwh,0,0,cluster_4,,,,,,,,,,
jaihocrypto,DOGE,0,0,0,Jai Ho Crypto,0,0,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.6277877688407898,0.28621694445610046,4.952276229858398
jantan449,BTC,3294,4827,7075,Jannat (Tranche for $SLICE),3,4570,cluster_4,6.0,6.0,1.0,1.0,2.0,12.0,0.0,0.5995733390251795,0.19002368052800497,6.146567026774089
jasonagency,SOL,0,0,0,Agency🍸 | @theprolifics co-founder,0,0,cluster_4,,,,,,,,,,
jaw_oon,SOL,0,0,0,Jaw_on,0,0,cluster_4,,,,,,,,,,
jonnyhodl,ETH,0,0,0,Jonny.HODL,0,0,cluster_4,,,,,,,,,,
juicycryptoclls,BTC,12,2311,3139,Juicy Crypto Calls,0,96,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.07470604032278061,0.294493705034256,6.469990253448486
kaahpacks,LINK,0,0,0,𝔎𝔞𝔞𝔥🍉,0,0,cluster_4,,,,,,,,,,
kaho_btc,BTC,80,113,76,KAHO/Cheerlerder🌈,0,48,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568
kripmontana,BTC,0,0,0,Montana #MarjindenUzakDur!,0,0,cluster_4,,,,,,,,,,
krz_luksza,LINK,0,0,0,Krzysztof Lech Łuksza,0,0,cluster_4,,,,,,,,,,
lagartikabrona,SOL,0,0,0,Lagar,0,0,cluster_4,,,,,,,,,,
lifeofnarcisist,BTC,2371,55084,38526,مُنذِر- الاو جي,2,633,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,,,
lila27027,BTC,5,981,896,Lila,0,163,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.8213295340538025,0.1548573523759842,6.259416103363037
lmjdbb,BTC,17,41,31,赵佥,1,359,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.575378954410553,0.15075795352458954,6.406480312347412
loeyluev,BTC,99,16592,6233,;🍀 jel•mute rt.,1,1998,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.7335431575775146,0.1395719200372696,5.584160804748535
lynnefelpt5,ETH,9,150,129,lynnefelpt5,0,139,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.7556269764900208,0.14087827503681183,6.415091514587402
manifestmicutie,BTC,141,429,591,Mi,1,238,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.7335431575775146,0.1395719200372696,5.584160804748535
masihblissful,SOL,0,0,0,Masih,0,0,cluster_4,,,,,,,,,,
metatokenbsc,BTC,0,0,0,Meta Token,0,0,cluster_4,,,,,,,,,,
metaversemgl,BTC,0,0,0,Metaverse,0,0,cluster_4,,,,,,,,,,
nelson_plug,SOL,0,0,0,Nelson_plug,0,0,cluster_4,,,,,,,,,,
notreallyfranky,BTC,502,8185,64178,NotReallyFranky,1,741,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.6799169182777405,0.11774811893701553,6.01781702041626
nouennouyu,ETH,0,0,0,GG,0,0,cluster_4,,,,,,,,,,
onlinetsubomi,LINK,0,0,0,TSUBOMI-ONLINE,0,0,cluster_4,,,,,,,,,,
paulo12526651,DOGE,0,0,0,Paulo,0,0,cluster_4,,,,,,,,,,
pavelkalinniko5,BTC,1,79,25,Павел Калинников,0,53,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.10179442912340164,0.44782397150993347,6.374886989593506
priyankac19,LINK,0,0,0,Priyanka Chaturvedi🇮🇳,0,0,cluster_4,,,,,,,,,,
rafa18439448,BTC,1,43,203,Rafa,0,6,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0006614241283386946,0.31265610456466675,5.97484016418457
raveenaahhh,BTC,735,70,211,Karina Js,0,498,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.8888461589813232,0.33603453636169434,5.356450080871582
reycryptoo,ETH,0,0,0,elrey,0,0,cluster_4,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,,,
rival_alicia,SOL,0,0,0,Alicia Rival,0,0,cluster_4,,,,,,,,,,
safwan_17,SOL,0,0,0,Safwan,0,0,cluster_4,,,,,,,,,,
sestrichmarc,BTC,0,13,1,Marc Sestrich,0,9,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.9567222595214844,0.2928900718688965,6.742294788360596
solcaballero88,SOL,0,0,0,Sol★★★,0,0,cluster_4,,,,,,,,,,
suzanegeli2,BTC,0,21,0,Suzan Egeli,0,0,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.5580641627311707,0.07184530794620514,5.446722507476807
tcropper91,DOGE,0,0,0,TCropper,0,0,cluster_4,,,,,,,,,,
thehscharts,LINK,0,0,0,Harry Styles Charts,0,0,cluster_4,,,,,,,,,,
themekon_venus,ETH2,542,7093,3646,"The Mekon (C₃)🧊,(3,3)(🍔,🍔) (🌳,🌳)",4,1868,cluster_4,4.0,4.0,2.0,1.0,3.0,8.0,0.0,0.49238757230341434,0.18069249764084816,5.524155020713806
therealdorapapp,LINK,0,0,0,Dora Papp,0,0,cluster_4,,,,,,,,,,
thresholde,BTC,41,656,12,@pi,1,587,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.8724982142448425,0.2229466736316681,4.480284214019775
victim_card,DOGE,0,0,0,dead lol,0,0,cluster_4,,,,,,,,,,
wahoomx,BTC,107,1253,498,wahoomx,3,442,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.5608130097389221,0.07505957037210464,11.481456756591797
xjfontanet,SOL,0,0,0,Xavier Fontanet,0,0,cluster_4,,,,,,,,,,
yayson_d,BTC,24,338,150,NFTitties,0,324,cluster_4,2.0,2.0,1.0,1.0,2.0,4.0,0.0,0.8955497443675995,0.271209754049778,5.3988354206085205
yldry05,BTC,4,197,398,Yldry,1,17,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.7981182932853699,0.18753640353679657,11.612006187438965
00jyp00,ETH,111,893,521,JYP,0,170,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.9699240922927856,0.3756290674209595,4.7051286697387695
08111121180,BTC,1126,986,357,ناكاموتو,8,213,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568
11tigray,ETH,434,50663,755,ሓየት ጎሚዳ,0,120,cluster_4,5.0,5.0,1.0,1.0,2.0,10.0,0.0,0.75128214918077,0.287757009267807,6.809438705444336
abc61341893,BTC,9,709,1998,Abc,0,140,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.4620073139667511,0.11032003909349442,4.171667098999023
ahamednahid9,BTC,1,35,23,Ahamed Nahid,0,18,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.021593624725937843,0.31441569328308105,4.869964122772217
anaspwnapple,ETH2,0,0,0,Anas Abou Allaban,0,0,cluster_4,,,,,,,,,,
aniketkhanna14,DOGE,0,0,0,Aniket Khanna,0,0,cluster_4,,,,,,,,,,
atilakoc3,BTC,24,1580,7046,Atila koc,0,199,cluster_4,2.0,2.0,1.0,1.0,2.0,4.0,0.0,0.6752715706825256,0.24505571275949478,8.595065116882324
atlas_musa,BTC,628,43264,40858,Musa atlas,4,2585,cluster_4,2.0,2.0,1.0,1.0,2.0,4.0,0.0,0.848808228969574,0.24583668261766434,10.562581062316895
belovaws,LINK,0,0,0,bi jurídico ikaris,0,0,cluster_4,,,,,,,,,,
bigstreetcrypto,DOGE,24,308,429,BigStreetCyrpto,0,52,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.045211710035800934,0.1969963163137436,4.789013385772705
bkiraly2000,BTC,0,27,12,Te Ott,0,15,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.3775980770587921,0.3607740104198456,5.540835857391357
boglebr,ETH2,0,0,0,BogleBR,0,0,cluster_4,,,,,,,,,,
borjaposorja,ETH2,742,4828,7094,🌳🌎,1,2528,cluster_4,1.0,1.0,3.0,1.0,4.0,2.0,0.0,0.40081173181533813,0.19458149373531342,8.65766716003418
btc_hottemasu,BTC,18,27,194,B,6,11,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.6066272854804993,0.21325458586215973,9.482149124145508
casano60344914,BTC,0,1,0,こんにちは,0,0,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,,,
cfyzek9d3to6uwg,BTC,18,105,84,まお,5,39,cluster_4,2.0,2.0,1.0,1.0,2.0,4.0,0.0,0.6367655396461487,0.18544968962669373,4.286409854888916
chiragbarjatyaa,BTC,0,0,0,Chirag Barjatya,0,0,cluster_4,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,,,
craigfraserwood,BTC,0,0,0,mistertea.eth 🌐,0,0,cluster_4,,,,,,,,,,
crypticwriting1,BTC,12,177,394,gofret,1,222,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.7501187324523926,0.2652820646762848,5.514100551605225
cryptonoobie333,ETH,336,957,3414,CryptoNoobie | Citizen #36,3,147,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.884303867816925,0.16037805378437042,6.362396240234375
darrinlewisjr,BTC,0,0,0,D. Lewis,0,0,cluster_4,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,,,
duyduc87980962,SOL,0,0,0,duccd,0,0,cluster_4,,,,,,,,,,
ensayz,BTC,51,63,7840,rudeboy,0,317,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.9263706207275391,0.18353037536144257,5.969360828399658
erdalakinci17,BTC,4,25,20,Erdal AKINCI,0,15,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.9596165418624878,0.30050933361053467,10.71345329284668
fatihs37_,BTC,10,51,88,Fatih SSarı,1,104,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.801397442817688,0.3640884757041931,9.105535507202148
fpl_btc,BTC,148,2980,11495,wellnobodysperfect,4,687,cluster_4,3.0,3.0,1.0,1.0,2.0,6.0,0.0,0.5047622422377268,0.14643148705363274,5.733151117960612
frenz1828,BTC,27,337,818,FrenzXRPL,0,208,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.7844846248626709,0.13849663734436035,5.743092060089111
fullofzero,BTC,4,126,39,Jojo,1,122,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.6091012954711914,0.1296602338552475,4.836798667907715
glenngabe,LINK,0,0,0,Glenn Gabe,0,0,cluster_4,,,,,,,,,,
golfnotfound404,BTC,35,5919,436,Golfffck,0,277,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568
hajong_mampy,SOL,0,0,0,Mampy Hajong,0,0,cluster_4,,,,,,,,,,
hanamiseason,LINK,0,0,0,🌸 hanami,0,0,cluster_4,,,,,,,,,,
iost1101,BTC,13,15,11,仮想通貨,0,33,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,,,
iubian_,BTC,28,160,555,Farhan Choudhry,0,69,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.3335876166820526,0.2764809727668762,10.78995418548584
jafariannavid,BTC,731,2120,13716,Navid Jafarian,1,1068,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568
kabukabu39,BTC,1228,11684,21,みぃ☻,13,33,cluster_4,2.0,2.0,1.0,1.0,2.0,4.0,0.0,0.6456560492515564,0.14889603853225708,6.264550685882568
kaster1024,ETH,0,0,0,Kirby with a mask,0,0,cluster_4,,,,,,,,,,
kimung_bdg,BTC,0,92,27,fahrizal,0,24,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.4602987766265869,0.24755506217479706,7.386163234710693
labelet1,LINK,0,0,0,Fê 🌪🇧🇷🌖🐎 FESTEJANDO A VIDA DO FAV MOR ❤️,0,0,cluster_4,,,,,,,,,,
lacedwhales,DOGE,0,0,0,❤️LacedWhales (CARDANO POOL: PEACE),0,0,cluster_4,,,,,,,,,,
lieliuvera,SOL,0,0,0,vera,0,0,cluster_4,,,,,,,,,,
lilmaddds,LINK,0,0,0,Maddy,0,0,cluster_4,,,,,,,,,,
marketplace_tf,LINK,0,0,0,Marketplace.tf,0,0,cluster_4,,,,,,,,,,
matt_w0lft,LINK,0,0,0,Matt WolfT ⁷🍷,0,0,cluster_4,,,,,,,,,,
matthieurekin75,BTC,3,12,15,trouillet matthieu,0,52,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.4120698869228363,0.13536995649337769,10.969560623168945
muplang6,SOL,0,0,0,mupizzy,0,0,cluster_4,,,,,,,,,,
nftalarm,ETH,0,0,0,NFT Alarm,0,0,cluster_4,,,,,,,,,,
ogfantomboy,BTC,1008,1128,1850,fantomboy,10,690,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.5003018975257874,0.2720765769481659,4.455451011657715
onod_0125,BTC,16,1162,3550,デラッチ,1,46,cluster_4,2.0,2.0,1.0,1.0,2.0,4.0,0.0,0.477011501789093,0.04597701132297516,12.345335006713867
penelope__kush,ETH,0,0,0,Penelope kush,0,0,cluster_4,,,,,,,,,,
pherinta1,BTC,82,4573,733,bismillahDesemberWin🧚‍♂️🤲,0,1328,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.7335431575775146,0.1395719200372696,5.584160804748535
phoenixhako,BTC,97,961,3205,KeyserSoze,0,1022,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.8420426249504089,0.3081969618797302,7.956725597381592
pixt00,BTC,61,3277,1055,Phenomenal`⁦,1,247,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,,,
realmochidoll,LINK,0,0,0,viv 0.01% on OF,0,0,cluster_4,,,,,,,,,,
reforma,SOL,0,0,0,REFORMA,0,0,cluster_4,,,,,,,,,,
rivals,LINK,0,0,0,Rivals,0,0,cluster_4,,,,,,,,,,
sen_shiki69,BTC,549,15285,13465,しき,4,908,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,,,
sidodali2,BTC,0,6,5,Sido Dali,0,51,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.7951015830039978,0.14710509777069092,5.717102527618408
sirenheac,BTC,2,16,16,Fo4,0,9,cluster_4,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.7231246829032898,0.14309963583946228,3.92018723487854
soluna__sol,SOL,0,0,0,そる,0,0,cluster_4,,,,,,,,,,
suuuperposition,LINK,0,0,0,suuuperposition,0,0,cluster_4,,,,,,,,,,
thisisbett,BTC,0,0,0,Enock Bett,0,0,cluster_4,,,,,,,,,,
tolgabinbay,SOL,0,0,0,Tolga Binbay,0,0,cluster_4,,,,,,,,,,
