id,twitter_query,followers_count,statuses_count,favourites_count,name,listed_count,friends_count,cluster
noi97417757,LINK,37,45696,52267,Noi,0,1510,cluster_0
nomi_kawaii,LINK,287,27825,34958,Nomi💕,10,535,cluster_0
nshowtro,BTC,0,0,0,TRONshow🅣🌞🥷 #NFTs #TRX #KLV #BabyTuru #BBT,0,0,cluster_0
nuunhydration,LINK,0,0,0,Nuun Hydration,0,0,cluster_0
nyaanyanyanyaaa,SHIB,551,68466,54556,nya シ︎♡,1,1501,cluster_0
oluwa_tobii,SOL,0,0,0,Ore.,0,0,cluster_0
omar45007765,DOGE,3,440,432,Omar,0,12,cluster_0
omar57980706,LINK,164,76895,1046,Omar,1,696,cluster_0
omoiya_ibeji,LINK,341,559,3893,H.O.T,0,465,cluster_0
oxsanke,SOL,25,426,260,Sankeciaose,1,125,cluster_0
pathless_7,SOL,25,366,212,Yogesh,0,255,cluster_0
petrpav39319334,SOL,394,618,1178,"PJCrypto (33,3%)",7,438,cluster_0
phmthnh57414908,SHIB,445,360,222,Phạm Thị Như Ý,0,509,cluster_0
pig38195784,SOL,164,971,448,PIG,0,689,cluster_0
pmarvel_s,SOL,99,92,76,mel,0,98,cluster_0
porter_engle,LINK,258,3676,16549,Blade of Bardotta,2,429,cluster_0
pri_kandpal,LINK,0,0,0,Priyanka kandpal/प्रियंका कांडपाल,0,0,cluster_0
profit4goods,LINK,2614,6259,6897,Profit4goods,12,235,cluster_0
proj33ct,SHIB,10,616,385,Proj33ct,0,132,cluster_0
proxynura,SOL,0,0,0,Nura_proxy,0,0,cluster_0
pugb2fwzei3brwt,SHIB,4,240,120,Жан,2,91,cluster_0
quilmessilvia1,SOL,2269,57759,14474,Quilmes Silvia,3,2391,cluster_0
rajib150,LINK,10,1061,583,Rajib Ahmed,0,373,cluster_0
rami_btc,SHIB,90,2526,1437,Rami,0,189,cluster_0
rien_su,SHIB,23,105,2056,RienSu,0,137,cluster_0
rintopr72067170,SOL,54,1372,792,Rinto.near,2,899,cluster_0
rkivntae,LINK,6259,131014,16949,anye⁷ ♡ Yours by Jin,30,2608,cluster_0
roshanqureshi20,LINK,13,1480,895,Roshanqureshi,0,643,cluster_0
royaloakinc,SHIB,440,8292,3771,Royal Oak Inc,15,298,cluster_0
rtron86,LINK,78,8220,9574,Ryan Truitt,6,390,cluster_0
rvasquez125,LINK,156,5188,3232,Raymundo Vasquez Frierson,1,468,cluster_0
saipras74880899,SHIB,23,972,2455,Sai Prasad,2,59,cluster_0
sanbridge01,LINK,385,20577,13980,Sandra Bridget,1,246,cluster_0
savagemm1001,LINK,372,19132,36156,chrisxalbert,2,4891,cluster_0
sendersonn2,SHIB,11,495,413,sendersonn2,0,147,cluster_0
seyiolaoye5,SOL,481,5732,2944,Seyi olaoye💥,3,2346,cluster_0
shaikhzarebeast,LINK,169,3834,3727,Isbaah 🇵🇰💓💪,1,154,cluster_0
shib55951536,BTC,0,0,0,"Charles（📜,📜)",0,0,cluster_0
shiba_ponglish,SHIB,68,415,932,Shibaitama_Ponglish🇵🇱🇬🇧,0,145,cluster_0
shyrohyun,LINK,6,765,2482,phill,0,17,cluster_0
siddiq_taiwo,LINK,23,1076,993,Oyediran Siddiq Taiwo,0,601,cluster_0
silencerguyy,LINK,25,1842,5448,𝕽𝕴𝕾𝕾,0,700,cluster_0
skyyyyyy273,LINK,2,567,482,Skyyy,0,345,cluster_0
sleepyrosiedraw,LINK,3952,7858,8367,Rosie✧,26,689,cluster_0
sofiavictoriad,LINK,832,6393,11999,Sofía Delgado,12,981,cluster_0
sol_297,SOL,37508,80617,62310,Sol,121,23836,cluster_0
sol_carranzaa,SOL,33,2330,3549,Sol,0,90,cluster_0
sol_foxie,SOL,0,0,0,festive fox (limited edition),0,0,cluster_0
sol_kapali34,SOL,235,9806,10975,GLTSRY,2,967,cluster_0
sol_v_stgo,SOL,11,4,16,Sol,0,47,cluster_0
solaris_gg,DOGE,0,0,0,SOLARIS,0,0,cluster_0
solomonzewdube1,ETH2,24,1661,2796,Solomon Zewdu Bekele,0,45,cluster_0
spacedragster,ETH2,0,0,0,Space Dragster 🐉🪐,0,0,cluster_0
sugarrcottons,LINK,6104,5247,10829,$uguitar ❄️ onlyfans,10,76,cluster_0
suman_ahmed402,LINK,52,1313,1615,Suman Ahmed,1,1402,cluster_0
super_arte8,SHIB,19,2409,1306,Eugenio Morales,0,902,cluster_0
svtcitxy,DOGE,35,5893,3169,🐱! 6️⃣5️⃣🎹,0,1241,cluster_0
syahruali24,SHIB,51,2422,1048,O'Reenz,0,1021,cluster_0
syamsul6696,ETH,17,511,479,Syamsul,1,217,cluster_0
taegyurights,LINK,1295,33383,49414,NEZ,12,527,cluster_0
tapeshwar_22,LINK,237,8280,9054,तपेश्वर सलारिया,0,586,cluster_0
tarigangirsang,SOL,0,0,0,Nicoll Lev TGirsang,0,0,cluster_0
temmytee_007,SOL,0,0,0,HenryOla,0,0,cluster_0
tempsib3,SOL,5440,5936,3718,El temps IB3,56,72,cluster_0
teuuuuuuu3,SHIB,40,4152,724,"Teuuuhaaa, yuk bigwin🦋",0,539,cluster_0
thaiphong84,SHIB,2,4,1,Phongthai84,0,5,cluster_0
thebursinupdate,LINK,3190,1336,614,Kerem Bürsin English,2,21,cluster_0
theclaywabisabi,LINK,1529,29231,8678,hannah ☼ the clay wabi-sabi,9,1167,cluster_0
thekashey,BTC,0,0,0,Anton Korzunov,0,0,cluster_0
timypaupou,SHIB,28,757,480,Dewa Surga🍀🐝,0,387,cluster_0
tmf315,LINK,274,5214,5,Tonya Froemel,9,5001,cluster_0
toppydrums,LINK,1268,16998,24859,Tope Nathan,0,2732,cluster_0
touremo86579100,DOGE,9,38,31,Toure Mouhamed,0,147,cluster_0
traderscoins,BTC,0,0,0,BitTorrent 🇹🇷,0,0,cluster_0
trishmactweets,LINK,205,5243,31944,TJ (get vaxed) Mac,0,1507,cluster_0
truckerrandy,LINK,0,0,0,Trucker Randy,0,0,cluster_0
tumor_piadas,LINK,0,0,0,Memes Duvidosos Bem Baitolas,0,0,cluster_0
twi_age,SHIB,0,0,0,Twi Age 🥳,0,0,cluster_0
u_jerk_jk,LINK,0,0,0,羞恥 Labyrinth 【霰】,0,0,cluster_0
underthegun5,SHIB,17,351,373,UnderTheGun,0,34,cluster_0
upadhyaya_ankur,DOGE,0,0,0,𝑨𝒏𝒌𝒖𝒓 𝑼𝒑𝒂𝒅𝒉𝒚𝒂𝒚𝒂,0,0,cluster_0
uykucu10101,DOGE,0,0,0,uykucu1010,0,0,cluster_0
v0vj9qlvddfitzx,SHIB,4,188,38,руслан,1,118,cluster_0
vilaweb,SOL,0,0,0,VilaWeb,0,0,cluster_0
vtxkid,LINK,69101,478860,277301,🍄PappaFats HoHoHo,409,7386,cluster_0
whipped4sungie,LINK,5030,18459,28146,★☆★ 𝐚𝐬𝐡 || moved 📌,58,4,cluster_0
whitegandalf80,LINK,74,5013,8456,whitegandalf80,1,255,cluster_0
willowstar1379,LINK,22,2179,1277,The only one left,0,145,cluster_0
wonderfullinkin,LINK,58,4545,6657,wonderfullinkin,0,279,cluster_0
xiao_nai,SOL,52,2235,1060,Nai,0,726,cluster_0
xrpmafia1,SOL,0,0,0,1 1 1 Mafia,0,0,cluster_0
yc8tojf7njcgly7,SHIB,1,102,189,Иван,0,14,cluster_0
yoni_luk7,ETH2,72,141,115,Yoni,0,467,cluster_0
yoursskyts,SHIB,67,2178,420,vin,0,912,cluster_0
yumemorimori127,LINK,0,2684,1944,楓🍁,0,34,cluster_0
yw6wu5arzdbjrxq,SHIB,11,36,19,Steav Wen,0,181,cluster_0
zubaira0101,SHIB,103,354,6136,CryptoNian,3,156,cluster_0
1aminlagos,SOL,0,0,0,Senior X,0,0,cluster_0
1bbycule,SHIB,608,28351,563,ai⛅,1,3851,cluster_0
5ryooo,LINK,2739,46775,212914,ドラミちゃん,6,2973,cluster_0
88figures,LINK,115,606,78,88,0,337,cluster_0
8miledetroit313,SHIB,505,235186,230075,shady,2,282,cluster_0
_figo__,LINK,18,4680,10969,Figo,0,163,cluster_0
_kauafaria,SOL,0,0,0,novin,0,0,cluster_0
_riegobigwin,SHIB,233,51688,22182,Happy_BIGWIN💯,0,1935,cluster_0
abator_kishinev,SHIB,0,173,132,abatorkishinev,0,175,cluster_0
abdulla24563383,SOL,0,10,5,Abdullahi,0,35,cluster_0
ademkaratas63,SOL,11,606,201,Adem Karataş,0,71,cluster_0
agarciabasket,SOL,0,0,0,Alex García,0,0,cluster_0
aguirreofficial,SHIB,7,138,204,ikiryō,1,56,cluster_0
akismarg92,SHIB,15,712,498,Ακης,0,14,cluster_0
akiyamaryoo,LINK,53232,491,1211,AkiyamaRyo,452,307,cluster_0
alleyesonemm,LINK,131212,41371,37799,✨ ember emmerson✨,322,1074,cluster_0
almaferro1979,LINK,12,214,159,Almaferro,0,135,cluster_0
amalohan93,LINK,0,0,0,Amaloha🎪🍷🇪🇨,0,0,cluster_0
amessfoundation,ETH,0,0,0,David Amess Memorial Arts Foundation,0,0,cluster_0
anene_lotanna,SOL,25,228,2149,Anene Lotanna,0,139,cluster_0
anonimorganico,LINK,1572,1848,28340,colores del amar,3,4743,cluster_0
anonto2021,LINK,10,1206,984,Anon TO account,0,37,cluster_0
antmod20600434,SHIB,5,9,26,his,0,72,cluster_0
apeman27043146,SHIB,224,3165,8640,ApeMan,0,471,cluster_0
apollox_com,SHIB,15928,155,162,ApolloX,10,41,cluster_0
asbigwincityx,SHIB,29,3661,433,bismillah big win🍀💚🕊| free tag,0,996,cluster_0
atecapitalok,LINK,19667,6200,2912,ATE Capital,51,317,cluster_0
atik9911,LINK,11,2744,1162,Md Atik Sarkar,0,939,cluster_0
awesomegoogs,SOL,0,0,0,Abdulkaboom,0,0,cluster_0
ayiksuryo,SHIB,0,24,16,ayik suryo,0,8,cluster_0
aynadimana,LINK,3,4,55,Ayna_dimana,0,60,cluster_0
babysaitamaerc,SHIB,0,0,0,BABYSAITAMA,0,0,cluster_0
badpode1,LINK,0,0,0,🦋badpode🦋 PARTY FOR 5$ 🌈✨,0,0,cluster_0
badxsaint_,ETH2,0,0,0,Zack,0,0,cluster_0
bakalimba,SHIB,73,1243,3095,Kalimba Ba,1,208,cluster_0
balikesir34,SOL,25,988,1725,ege,0,1146,cluster_0
baobeis_baobao,LINK,283,5134,6581,Erlang 😍 Gu yiye,0,358,cluster_0
bayramadem371,SHIB,8,537,624,Adem Bayram,1,35,cluster_0
bb1_honey,LINK,134,160677,37879,BAM! 🎀,0,366,cluster_0
bebojulez,LINK,0,0,0,Julez Bebo,0,0,cluster_0
benjaminduijn,SHIB,4,152,121,Benjamin van Duijn,0,29,cluster_0
betulural2,SOL,30,563,172,betul ural,0,166,cluster_0
bhpestana,SHIB,1,2,7,nuno pestana,0,32,cluster_0
biannagolodryga,LINK,0,0,0,Bianna Golodryga,0,0,cluster_0
bilen_kebede,ETH2,1086,3427,31642,Bilen Kebede,0,1270,cluster_0
billyarnie,LINK,1344,307052,594476,Bill 'FULLY VAXXED' Ingram,21,750,cluster_0
blissmaster3,SOL,24,499,685,Bliss master,2,419,cluster_0
blueand_green_,SOL,277,3232,4408,blue,0,478,cluster_0
bobokanbai,SOL,11,223,328,BoboKanBai,0,86,cluster_0
bodeaq,SOL,12,1790,1754,Bodéa Quentine,0,60,cluster_0
borja_fm98,LINK,451,98620,54656,Borja Fernández Márquez,5,285,cluster_0
brxck___,LINK,0,2,0,Brxck.,0,2,cluster_0
camzcityx,SOL,48,4125,1696,Desteen | on Limit,0,1206,cluster_0
cangkirhost,SOL,264,10175,2463,Nurul Hidayat (cangkirhost.near) 🎏,0,2928,cluster_0
ceseduniandes,LINK,5548,4013,3568,CESED/UNIANDES,40,641,cluster_0
chandan35634888,SHIB,2,54,19,CHANDAN KESHRI,1,28,cluster_0
charliepawsup,LINK,5495,4324,17459,Charlie Boo 🐶 🐾,5,4074,cluster_0
chichunghd,DOGE,0,34,36,chung bui,0,73,cluster_0
chien22121985,LINK,66,656,261,nguyễn văn chiến,0,840,cluster_0
christycutie5,SHIB,48,242,141,Christy Mahilum,0,64,cluster_0
chupacabra1312,SOL,5,15,5,Chupacabra,0,65,cluster_0
cinta_erok12,LINK,8,59,1,cinta_erok12,0,166,cluster_0
clesha_da,SHIB,35,1854,3093,clesha da silva,1,226,cluster_0
cocinayvino,SOL,650463,317272,4962,Cocina y Vino,3394,53733,cluster_0
cothihuongnd,SOL,21,72,34,co thi huong 🎏,0,70,cluster_0
cowoksukastw,LINK,36,508,61,awan,0,1288,cluster_0
cpolsilver,LINK,37,489,1279,CPOL,0,66,cluster_0
crypto_mrk,SHIB,37,1467,1127,MRK,0,138,cluster_0
crypto_nemui,LINK,154,1743,520,nemu,0,186,cluster_0
cryptoh55867666,SOL,7,183,133,Crypto Hunter,0,140,cluster_0
d_g_93,LINK,1,116,96,Doğukan Gürel,0,62,cluster_0
da_boi2,LINK,132,1271,6616,Aaron ☆awake♡,2,121,cluster_0
daleecityx21,SHIB,31,3726,1703,Dahlia,0,781,cluster_0
danielparko,SHIB,22,93,603,Daniel,0,109,cluster_0
dannieng3,LINK,2,237,22,Dannie ng,0,130,cluster_0
dariodemh,LINK,92,1924,3473,Dario,0,257,cluster_0
defiboy7,SOL,527,2218,1685,chintusabbani⚡,0,370,cluster_0
desnrainy,LINK,44,11441,27854,🌧️,0,167,cluster_0
dlrank,LINK,3564,173521,0,DLsiteランキング,51,2863,cluster_0
doge_cakes,DOGE,265,19099,41132,doge / angel 🍰 stream harrow,11,1128,cluster_0
eccentricchica_,LINK,0,0,0,Eccentric Goddess,0,0,cluster_0
eddsas,SOL,0,0,0,Resul,0,0,cluster_0
edysbrink,DOGE,0,19,14,Edysbrink,0,15,cluster_0
eliezercrypto,SHIB,24,694,536,Eliezer Santana,0,144,cluster_0
emmiimran5,LINK,89,900,508,Emmi Imran,0,407,cluster_0
erolxa,LINK,52,456,3169,ero,0,68,cluster_0
es34800,SOL,104,6371,17684,MES ᕫ,1,278,cluster_0
esesuenei,SOL,48,4313,6510,Asuenei- Mercedes Ríos,0,93,cluster_0
evycliz,SOL,35,254,79,meow,0,115,cluster_0
fatcrowgay,SOL,0,0,0,Johnny,0,0,cluster_0
felipe_falkiner,LINK,2102,43996,39671,Felipe Falkiner,17,1270,cluster_0
fkmbell,LINK,34,1271,54241,FKM bell,1,223,cluster_0
fongkarw,LINK,5,17173,1360,PPPPP,0,141,cluster_0
fuckinname22,LINK,34,5539,3458,Rodrigo,1,915,cluster_0
fundaamentalist,SOL,4374,941,2510,FuNDaMeNTaLiST,1,3448,cluster_0
g000ogie,SOL,276,25567,88223,sala🦥,3,1079,cluster_0
gaabfreitasp,SHIB,3,8,2,Gaab (Mn.Freitas),0,61,cluster_0
gatel005,LINK,2,101,79,Polydogex,0,25,cluster_0
genepark,LINK,75934,126277,262052,Gene Park,1091,6852,cluster_0
gildaarballo,LINK,105,24665,5793,GAL,0,692,cluster_0
ginabigwin,SHIB,164,16825,3527,𝓑𝓲𝓰𝔀𝓲𝓷 𝓽𝓮𝓻𝓾𝓼💰,0,3679,cluster_0
gogomino2,SOL,260,4867,2120,Gogomino (gograk.near),0,2583,cluster_0
gomezlovs,SOL,117,1310,4219,Sabrina,1,415,cluster_0
gpatti488,SHIB,18,1242,456,Pikuuu,0,406,cluster_0
greattastekopee,LINK,97,2572,6792,supfrancine,1,166,cluster_0
grummz,LINK,0,0,0,Grummz,0,0,cluster_0
gsweet_m,LINK,257,114899,6111,MGsweet,0,346,cluster_0
gtnft,SOL,1176,2351,2862,GT-,5,1215,cluster_0
halinaaam,BTC,0,0,0,Rosie Martinze,0,0,cluster_0
harpyfinance,ETH,0,0,0,Harpy Finance,0,0,cluster_0
haryormideyyy,SOL,0,0,0,Ikusedun daniel,0,0,cluster_0
hashtag_raunak,LINK,634,51040,62778,रौ न क,0,274,cluster_0
hayatumohamed3,ETH2,47,3925,4000,Hayatu Mohamed,0,92,cluster_0
heyu539374221,DOGE,15,539,1238,SmartStrategy,0,17,cluster_0
hitomii_087,LINK,14,330,795,Hitomi,0,116,cluster_0
holland_tom,SOL,222848,198601,10702,Tom Holland,1890,1435,cluster_0
honeydefi,SOL,0,0,0,H◎NEY | NFT Liquidity,0,0,cluster_0
hongvan0111,LINK,327,1554,1254,Hong Nguyen Van,0,1468,cluster_0
hundersloti,DOGE,4,18,270,上海交大,0,81,cluster_0
hyunflix5kz,LINK,456,1594,2489,CamiLa🐣,0,662,cluster_0
ipersevere34,SHIB,580,76622,40178,Crypto polygmist. Political junkie. 🇺🇸✊🏽,4,1794,cluster_0
israelisaacuc,LINK,803,15279,35560,Bruno Isaac,0,1982,cluster_0
jae_hyun15,SOL,569,8042,8071,Jaerin,0,729,cluster_0
jaemcityx888,SHIB,319,36663,30886,☘️Azezzr🕊️☘️,0,2645,cluster_0
jakubstefanoof,LINK,38094,3395,27,Jakubstefanoofficial,130,27,cluster_0
jassymac23,LINK,912,249333,8015,the opposite of perceived,19,900,cluster_0
jelkojel,SOL,30,2489,892,Jel Kojel,0,922,cluster_0
jessejedii,LINK,306,5450,94284,jess,1,400,cluster_0
jihatw_,SOL,1674,4017,28593,"Jihatw ( 🐢 , 🦋 )",12,1389,cluster_0
joshwhirlpool,SOL,102,15,39,Josh White,0,222,cluster_0
jppittboss,LINK,0,0,0,PITTBOSS,0,0,cluster_0
judgebulls,LINK,523,1167,1914,Judge - www.Runseum.io,2,1147,cluster_0
kalinoskrt,SHIB,3,911,567,ggami ⚡,0,189,cluster_0
kayapecinta,SOL,297,8324,10849,Anggel Putri🔺 👼👼,2,1824,cluster_0
kayliecityx,SOL,7,2370,428,kay cia,0,852,cluster_0
khodayi1377,LINK,84,2007,1635,miladkhodayi1377,0,1022,cluster_0
kneefacts,LINK,0,0,0,dylan !!,0,0,cluster_0
ko0kiep0p,SOL,29,10738,3623,ish | limit,1,1589,cluster_0
kormemoo,LINK,287,959,1072,Memoo Kor,1,313,cluster_0
licoricedpizza,LINK,135,310,703,zipp | saw licorice pizza,2,272,cluster_0
lowrider_gyana,LINK,2,28,95,Gyana ranjan das,0,39,cluster_0
lrnzgrg,SHIB,291,24888,8251,LEE HAESOO🍀6️⃣5️⃣🎹,1,5000,cluster_0
lucky_cityx10,SHIB,72,25461,7471,lucky ZT,0,982,cluster_0
lucluckycityx,SHIB,101,4700,2568,akun wangi,0,1516,cluster_0
luhanplace,LINK,2442,21003,23203,🥛 block 0/3,31,2060,cluster_0
lukehen09435098,SHIB,6,48,89,Luke Henderson,0,80,cluster_0
m14607593,SHIB,78,7786,13914,M∆®©°$ 🦊,1,83,cluster_0
madhush95652696,SOL,24,2590,1733,Arpit.bit,0,1705,cluster_0
madocroberts,LINK,648,46462,49040,Madoc Roberts,11,883,cluster_0
mahabubmollik1,LINK,51,176,182,Mahabub Mollik,0,248,cluster_0
maithungan2,SOL,14,275,175,mai thu ngan,0,200,cluster_0
majestyeze,BTC,0,0,0,Majesty_eze,0,0,cluster_0
manifestogazete,SOL,0,0,0,Manifesto,0,0,cluster_0
markdanowsky,LINK,1845,9646,6446,Mark Danowsky,32,3617,cluster_0
masinofan1,LINK,0,0,0,grooby girl lover,0,0,cluster_0
meliherolata1,LINK,0,0,0,Melih Erol Ataç,0,0,cluster_0
meskununey,LINK,299,7199,7321,Meskerem G. Gebeyehu,2,550,cluster_0
meysameskandar2,SHIB,113,9888,9405,Meysam Eskandarpoor,1,134,cluster_0
mgk_momentum,SHIB,0,0,0,MAGYK,0,0,cluster_0
michaelbrn_,SHIB,504,112,786,Michael ₿rn 🍰,1,58,cluster_0
miikkee84,SHIB,7,330,66,mike,1,168,cluster_0
mikeblythe17,LINK,566,2575,5374,Mikey B 🍏™,1,628,cluster_0
milkykoowin,LINK,964,27479,10774,(✨𝙢𝙤𝙤𝙣𝙘𝙝𝙞𝙡𝙙🌙,0,998,cluster_0
mintchoxx,SHIB,223,46872,9918,cha// free tag✨,1,3986,cluster_0
missufewonx,LINK,22,3635,790,🍀BigWin🐣🍀,0,833,cluster_0
mjpdys,ETH2,0,0,0,DieHardSun 🦁,0,0,cluster_0
momonohanas2,SOL,14,112,625,桃の花 🍑,0,225,cluster_0
mosesmessr,LINK,1580,3285,7742,Moses Messr,0,2294,cluster_0
mr_not_my_job,SOL,245,611,24603,"┻┳ Nick-RZA (3,3)(🎩,🎩)",1,3679,cluster_0
mula_laaa,LINK,1241,75716,9343,Jarnae’Jarnae 🤍,2,609,cluster_0
musicalwood,SOL,10,193,614,plastic man,0,118,cluster_0
musombleach_,SOL,0,0,0,애기문어,0,0,cluster_0
mycu84,LINK,1,79,38,NITA IONUT,0,29,cluster_0
naa_jaemcityx,SOL,125,26714,7326,Na Diana 🧚,0,4177,cluster_0
naaahyejinnie,LINK,740,21804,37758,XIAN🤓,2,154,cluster_0
naga04031,SOL,1,110,49,Naga0403,0,51,cluster_0
naveed512tweet,LINK,18,1021,719,Rana Naveed,1,848,cluster_0
nefowaoffice,LINK,0,0,0,NEFOWA,0,0,cluster_0
nellyngwenya7,LINK,1253,11991,7677,LadyD007,1,1453,cluster_0
nematollahkari1,LINK,2,108,588,Nematollah Karimi,1,162,cluster_0
neodevwagmi,LINK,0,11,10,V,0,8,cluster_0
new_asvp,LINK,507,2346,13964,👂🏾,1,3610,cluster_0
nngbanmai7,SHIB,0,0,0,nắng ban mai,0,0,cluster_0
nocturnaltushar,LINK,3,696,505,Tushar Rahman,0,310,cluster_0
nonaudon,SHIB,71,36018,4546,🦋bel 🦋,0,4993,cluster_0
nprinvisibilia,LINK,0,0,0,Invisibilia,0,0,cluster_0
nyvese,SOL,91,16445,41532,ychlenz,0,1552,cluster_0
officialgeniep,ETH2,0,0,0,Genie Protocol,0,0,cluster_0
opium_network,ETH,0,0,0,Opium,0,0,cluster_0
ot8skz_stay,LINK,16,1450,4305,?????,0,17,cluster_0
papayaamaia,LINK,2037,44957,119990,henar 💚💍,29,852,cluster_0
parvezk75104311,SOL,48,1795,1007,Parvez Khan (parvez.near),0,1268,cluster_0
pashedzn,LINK,0,0,0,NEF Pashe,0,0,cluster_0
pbzakim,LINK,240,107682,72002,Tibzzzzz 하늘입미다 :) ❤MSS,1,664,cluster_0
petriklucky,LINK,304,10453,1815,luckyuk | freetag,0,1600,cluster_0
phnglan68030773,LINK,225,1484,897,Phương Lan,1,990,cluster_0
pierrewhite85,SHIB,167,2748,2070,Pierre White,2,692,cluster_0
pique90s,LINK,305,17502,23661,Erza Frimpong,1,579,cluster_0
playwmyt1ttz,LINK,16,160,4171,Sophia Bebe,0,203,cluster_0
polatclk,SHIB,98,588,334,Polat Çelik,1,59,cluster_0
polkapolka10,DOGE,0,0,0,Polkapolka,0,0,cluster_0
posh___tee,SOL,765,1434,1088,poshtee,1,1260,cluster_0
potxwin,SHIB,57,24776,6422,ronin wins,0,2902,cluster_0
princeladex,SOL,217,3650,11770,kratosjesus.near,0,118,cluster_0
priyank38839993,LINK,6,1526,562,parmar,0,29,cluster_0
putralajang9,SOL,15,275,437,Putralajang,0,342,cluster_0
queensavvyy,LINK,141489,55967,20226,5$ sale,272,753,cluster_0
rahir07,SOL,26,180,101,rajen_ahir07 #BSC #BRG,0,125,cluster_0
ramcq,LINK,0,0,0,Robert McQueen,0,0,cluster_0
randy_bakker,SHIB,66,368,295,randy bakker 🐉 dragonZ,2,209,cluster_0
raysichic,SOL,67,599,117,jimjim,3,406,cluster_0
razz58527638,SOL,8,1226,579,Razz,1,420,cluster_0
redhu_abhishek,LINK,30,3429,3221,official_Abhishek_redhu🇮🇳,0,89,cluster_0
ricostrong74,LINK,265,11044,50681,Ricostrong74,0,4354,cluster_0
rmaalt,SHIB,192,679,884,💙,0,387,cluster_0
roby1x,LINK,0,0,0,♕ملبن مصر (◠‿◕),0,0,cluster_0
rosglorya,SHIB,25,113,32,Rosmayanti 🐰,0,88,cluster_0
roxanaagrece,LINK,3387,4774,6657,heléna 🥀,22,54,cluster_0
s_sajet,SHIB,128,5823,7015,SajetS 🏴‍☠️,1,394,cluster_0
samembi,ETH2,328,5375,862,Samእምቢ,0,678,cluster_0
sanjaylk,SOL,706,3305,1518,Lost in adventure,9,160,cluster_0
sawhiy14,LINK,9,307,508,ชอบ สาวใหญ่,0,313,cluster_0
scifiroom,LINK,1737,105694,9,Sci-Fi Room,28,148,cluster_0
scott09_i,LINK,13,269,35,Wendy,0,103,cluster_0
shanewa11130478,SHIB,10,214,261,shiba family,0,57,cluster_0
shibaamsterdam,SHIB,610,378,1066,Shiba Amsterdam🦊🇭🇺❤,3,520,cluster_0
shibadudeusa,SHIB,0,0,0,Shiba Dude USA,0,0,cluster_0
shibainu4life,SHIB,186,1875,4375,Shiba Shiryo,0,30,cluster_0
shnimohus,SOL,0,0,0,Shota,0,0,cluster_0
shookyzyy,SHIB,297,6998,1030,Chici🍀🍀,0,2238,cluster_0
sierra7ser7,LINK,8,396,534,Ser7,1,228,cluster_0
siiemak,LINK,2743,156467,2729,Dianita Iuschinta,12,760,cluster_0
skiddo120,SOL,20,166,78,Henry,0,158,cluster_0
skyldv,LINK,6,1038,333,skyldv,0,224,cluster_0
snowbankdao,ETH2,0,0,0,Snowbank 🔺,0,0,cluster_0
soha12841,LINK,0,11,0,soha12841,0,10,cluster_0
sopefrog,SOL,146,2935,339,ؘ,3,156,cluster_0
souza_a0,SOL,0,0,0,𝐿𝑖𝑙𝑖𝑡𝒉,0,0,cluster_0
squidxordan,SHIB,57,250,124,SAIF ANWAR SHAON(SQUID々XORDAN),0,144,cluster_0
stayzenday,LINK,144,684,1118,dhel,3,177,cluster_0
straw_184,LINK,22,49,244,straw,0,335,cluster_0
sumairakha,SOL,39,1203,562,Sumairakha.bit,1,703,cluster_0
sushantsarjine,SHIB,86,2359,9088,Sushant Sarjine,1,101,cluster_0
sylviaruriri,LINK,150,6228,5239,☁ ˗ˏˋ Sylviarill ˎˊ˗ ☁,1,3021,cluster_0
tatiana091193,SOL,31,2083,2372,Tatiana,0,315,cluster_0
taystwitch,LINK,635,2870,36041,🌱 DaysWithTay 🍓 ~Debut 1/1/2022~ Kitty Vtuber,13,523,cluster_0
teddy_bbbrrr,LINK,476,8911,10962,Monkey D Luffy👽☠️,0,475,cluster_0
thedragonverse,ETH,0,0,0,DragonVerse,0,0,cluster_0
thefeeling7,ETH2,398,3713,2083,Gedion The Thinker,0,1294,cluster_0
thiagos75419125,SOL,13,142,180,Faby,0,119,cluster_0
thomas13fr,SOL,72,1479,99,Totipsfive,0,298,cluster_0
tolgademir09,SOL,51,224,177,Tolga 🦁 ①⑨⓪⑤,0,445,cluster_0
traumski,LINK,454,15065,3405,.,0,415,cluster_0
trung571,LINK,2,15,7,Trung871,0,12,cluster_0
tvitorelo5,SHIB,35,676,922,tvitorelo5,0,102,cluster_0
tvnetindia,SOL,1,66,9,DogeZilla India,0,65,cluster_0
umutkaangunduz1,LINK,17,100,115,Yum`s NFT world,0,174,cluster_0
uprising_crypto,DOGE,0,0,0,UpRlSlNG,0,0,cluster_0
utausynth,LINK,680,83116,43100,{ah m iy hh aa n},22,478,cluster_0
uthanhtwe,SOL,41,570,384,Zorroz Myo,0,231,cluster_0
valentesteban,SHIB,360,24824,16289,Valent David,6,4986,cluster_0
vergexvg4,SHIB,134,1269,4320,Verge #XVG,2,211,cluster_0
vi0ven,DOGE,0,0,0,vioven,0,0,cluster_0
victhemilf,LINK,15806,1080,4197,Call me Mommmy✨,30,109,cluster_0
victoriadefuego,SOL,0,0,0,Victoria Almirante Puig,0,0,cluster_0
wahyumuttaqin46,LINK,11,134,78,Wahyu Muttaqin,0,127,cluster_0
weltsinnigcityx,SHIB,62,7761,7256,Weltsinnigcityx,0,1294,cluster_0
